photo,Theta,sigma,n
410.jpg,-0.014653514153526526,0.046755711358153915,170
411.jpg,0.41198156927191354,0.35995822265194116,170
412.jpg,0.5343784558315723,0.47519188420702896,170
413.jpg,-0.11298252249314332,0.13642242957389158,170
414.jpg,-0.38220060102500997,0.3892482762142468,170
415.jpg,-0.16960472340103575,0.19039930207102762,170
416.jpg,-0.05682050099412256,0.08391906051594412,170
417.jpg,-0.06891368304809772,0.0952076961795926,170
418.jpg,-1.5623710222187492,1.5003573941798907,170
419.jpg,-1.887690184398429,1.806354241757621,170
42.jpg,-0.029023258344194107,0.05805358567690854,170
420.jpg,-0.05855644747116675,0.08615805322928434,170
421.jpg,0.4826888525140639,0.426654785098744,170
422.jpg,-0.15131425676885182,0.1723212976127109,170
423.jpg,1.147924798134644,1.052124534475419,170
424.jpg,2.092821267521334,1.940832303392232,170
425.jpg,-1.944730863141924,1.8600096344967594,170
426.jpg,0.40842178739142304,0.35628180736816656,170
427.jpg,2.1363719915660475,1.9817995160801494,170
428.jpg,1.7262300890412523,1.5961051438581662,170
429.jpg,-1.987873158504745,1.9006011979205228,170
43.jpg,0.2060199819050413,0.16547852249360046,170
430.jpg,-1.9043454817064522,1.8220857519916056,170
431.jpg,-1.484722740607466,1.4272909861573673,170
432.jpg,-0.9118319031686932,0.8882844607385534,170
433.jpg,0.32360572500178925,0.27639814718946176,170
434.jpg,-0.3533313137795113,0.36223272603526824,170
435.jpg,0.11640552405462663,0.08093048182287045,170
436.jpg,1.632361212420181,1.5078600152576305,170
437.jpg,0.9844751833738371,0.8983323292508609,170
438.jpg,0.1331898627455234,0.09714709126333024,170
439.jpg,-0.31674331492713753,0.32768824226237775,170
44.jpg,-0.45340959233473543,0.45652908090438027,170
440.jpg,-2.0029643092699048,1.9148075372964755,170
441.jpg,-0.3350516781492458,0.34488927682771714,170
442.jpg,-1.970545324984597,1.8842896457874352,170
443.jpg,0.5817675356800823,0.5198161887660528,170
444.jpg,-0.19993120673086362,0.21838893689051103,170
445.jpg,-0.1542241760050448,0.1748736221679534,170
446.jpg,1.1651694100441712,1.0682990377561274,170
447.jpg,1.2270691632018618,1.1267539575479428,170
448.jpg,0.8449049639799119,0.7671085379646954,170
449.jpg,-2.0266924760158616,1.9371439621020614,170
45.jpg,-0.07559051532136266,0.10127782468598608,170
450.jpg,-0.08171030089903134,0.1067241486766754,170
451.jpg,0.4945294631901634,0.4374353928431507,170
452.jpg,-0.2507521047091193,0.2658650842072496,170
453.jpg,-1.9598755921898865,1.8743763020862365,170
454.jpg,-0.4911680391692103,0.49178069671649965,170
455.jpg,0.039964794112038945,0.021455914277981932,170
456.jpg,-0.24975546339133511,0.2646893278536218,170
457.jpg,-0.3733318547191053,0.3809459586070428,170
458.jpg,-0.16857276241616,0.18885400846934758,170
459.jpg,0.7026062071276009,0.6330704155670384,170
46.jpg,-0.456650281672738,0.4592335495463204,170
460.jpg,-0.4406865147551003,0.4442314715525444,170
461.jpg,1.6115277467360771,1.488183086347614,170
462.jpg,-0.4585576647378041,0.4610948189504681,170
463.jpg,1.224304714415787,1.1240877835020053,170
464.jpg,1.026193612984716,0.9374954256523987,170
465.jpg,0.9890068543789763,0.9026448132526982,170
466.jpg,-0.10405580271621978,0.12794334267633312,170
467.jpg,0.5164215083758827,0.457972612431753,170
468.jpg,0.30620323371185837,0.2602930422701541,170
469.jpg,-0.965420750684952,0.938735918655052,170
47.jpg,-1.9485974861753141,1.863629089248255,170
470.jpg,-1.9662473984398776,1.8802439197472,170
471.jpg,0.47708591208415285,0.4215372236849944,170
472.jpg,-0.031832751567449316,0.06104257583731152,170
473.jpg,-1.767956430257948,1.6937184238574519,170
474.jpg,0.3475783678961694,0.29956268865466157,170
475.jpg,-0.5282117692831623,0.5266998187807693,170
476.jpg,0.5290725843445132,0.47017566942138894,170
477.jpg,-0.003497259174340443,0.03517981629053951,170
478.jpg,0.03134265350858252,0.010426319794089168,170
479.jpg,0.012420743131872298,0.023141777446304936,170
48.jpg,1.199644065181409,1.1007358707703414,170
480.jpg,1.9716494635968684,1.8268494913464688,170
481.jpg,0.025475412218354043,0.02080915651507317,170
482.jpg,2.022137168084248,1.8743291137068725,170
483.jpg,0.09124970737414065,0.057406474443205284,170
484.jpg,-0.09410952109082747,0.11854814206895008,170
485.jpg,0.5276175597865874,0.46825018939972574,170
486.jpg,1.2839966009357515,1.1801341572005513,170
487.jpg,-0.45772868518574933,0.4603770309104507,170
488.jpg,0.009112003240713576,0.024217340502177092,170
489.jpg,-2.014221333535364,1.9254042395234408,170
49.jpg,-0.28187891977218754,0.29484822958929746,170
490.jpg,-0.48106605658468216,0.48253272355397947,170
491.jpg,-0.14967835553332834,0.1706971305282993,170
492.jpg,0.06494003499663728,0.03389347866358148,170
493.jpg,-1.9766019298869755,1.8899910668396898,170
494.jpg,-0.4824099088471372,0.4834597761422397,170
495.jpg,0.8765632638953995,0.7967525422329603,170
496.jpg,-0.29520183310046716,0.307908727395789,170
497.jpg,-0.5523454283478247,0.5497030153558541,170
498.jpg,-0.060839319850324085,0.08804818119652193,170
499.jpg,-0.28403156562892873,0.29690939566613145,170
5.jpg,0.5856482218756858,0.5229424584396722,170
50.jpg,-0.2217271470178186,0.23839522544987213,170
500.jpg,0.5563620932339303,0.49516073162145585,170
501.jpg,-0.2292095342214911,0.2454841932597348,170
502.jpg,0.42472851081474966,0.37166452964722035,170
503.jpg,0.2378143806190149,0.19508065879132352,170
504.jpg,-0.028003587550766353,0.0567242858386768,170
505.jpg,-0.4035003417315024,0.4093188079132543,170
506.jpg,-2.030208479759002,1.9404536775909305,170
507.jpg,0.5857141678331432,0.5227046463006902,170
508.jpg,-0.13091517189007235,0.15369122205544378,170
509.jpg,1.7856558258284783,1.6519534226192611,170
51.jpg,-0.34684552887238623,0.3560105992669483,170
510.jpg,-0.4279423181982597,0.4322546905695511,170
511.jpg,-0.6715436121872964,0.6617564796343489,170
512.jpg,0.7532600216415878,0.6805798505974363,170
513.jpg,0.5500609309501808,0.48925773167714,170
514.jpg,0.04729982055300428,0.01907117277463678,170
515.jpg,-0.34881952845831027,0.3577848914019319,170
516.jpg,0.6251920196109562,0.5600125573946068,170
517.jpg,0.08134256836527688,0.04867493307713351,170
518.jpg,2.1135571228503127,1.960364820094325,170
519.jpg,-0.21914939709130316,0.23614174751849573,170
52.jpg,0.1786263707858095,0.14045002505543602,170
520.jpg,-0.5235916535485318,0.5231808470686988,170
521.jpg,2.0725201579388757,1.921696843899604,170
522.jpg,1.6720598993301186,1.5450618212610234,170
523.jpg,0.5113800138137864,0.45344763482246425,170
524.jpg,0.3091149951899572,0.2623045843598896,170
525.jpg,0.035465660171019577,0.031206584953854352,170
526.jpg,0.09692426967780422,0.0652125820163955,170
527.jpg,0.2437937592010867,0.2007199023712334,170
528.jpg,-0.3236532157385781,0.3341779169531092,170
529.jpg,1.5102538560031729,1.3929814805229266,170
53.jpg,-1.407606593134743,1.3548400364656463,170
530.jpg,0.19245831921780213,0.15403933210351328,170
531.jpg,1.8216599730804408,1.685736454403569,170
532.jpg,-2.0179101452555526,1.9288767420803923,170
533.jpg,-0.04237325834599311,0.07095013913770218,170
534.jpg,-0.354101194218832,0.3629383124262572,170
535.jpg,0.08190263338056938,0.050062644120070235,170
536.jpg,0.15135128757886404,0.11417991691632241,170
537.jpg,0.45476029349378855,0.3997246992025384,170
538.jpg,0.18799679268631206,0.1498832748648434,170
539.jpg,-0.040394972259034836,0.0683682199035116,170
54.jpg,-0.32909905480488433,0.3392894407103859,170
540.jpg,-0.4591305189101069,0.4615530786376529,170
541.jpg,0.6428226887487151,0.5772548224557592,170
542.jpg,-1.3193649464029236,1.2717480592273862,170
543.jpg,-0.44519347885108,0.44857362250639454,170
544.jpg,1.8821860449118462,1.7428652617290605,170
545.jpg,-0.2922347034652356,0.30540780746573204,170
546.jpg,-0.442510341372662,0.4460419513274646,170
547.jpg,-1.953561110768811,1.8683441969070207,170
548.jpg,0.4282725200839571,0.3745912426742189,170
549.jpg,-0.06542783634964204,0.09234051542867132,170
55.jpg,-1.7693612780201786,1.6950689373275851,170
550.jpg,1.6954526438200528,1.5670348774584795,170
551.jpg,-0.41466083983138263,0.4197895045091944,170
552.jpg,-1.8980983479350726,1.8161064528902715,170
553.jpg,0.014581584401032464,0.02009409506749987,170
554.jpg,0.1568396880050812,0.1192289814307969,170
555.jpg,0.27091610539978533,0.22772354763735134,170
556.jpg,0.859880034342955,0.7811150359017143,170
557.jpg,0.005564823179256056,0.027318007522540516,170
558.jpg,0.4253707778209771,0.37178492779026573,170
559.jpg,-0.4854057806662304,0.48636981164412996,170
56.jpg,-0.137809593844277,0.15974117170410404,170
560.jpg,0.21645879763953252,0.17597403080017682,170
561.jpg,-0.22846397480108985,0.24476633459247907,170
562.jpg,0.3673096070321322,0.3176700070688293,170
563.jpg,0.8100910809966523,0.7341961508157862,170
564.jpg,0.8239109667254243,0.747243322982137,170
565.jpg,-0.18639976998644575,0.2053686005399554,170
566.jpg,-0.3713109756236063,0.3801987021640368,170
567.jpg,-0.858075273767456,0.8373307100340912,170
568.jpg,0.284235663041101,0.23981020334927608,170
569.jpg,-0.17095835032853854,0.19075306651199142,170
57.jpg,-1.8315533114246627,1.7535402636816084,170
570.jpg,-0.27712479574137533,0.2905372874283964,170
