,POLISHword,Ciepło_M,Kompetencja_M,Valence_M,arousal_M,dominance_M,origin_M,significance_M,concretness_M,imegability_M,ageOfAquisition_M,AUTOMATICITYmean,NumberofLetters,Kazojć2011frequency,cond_arousal,cond_origin
40,lampart,0.43329718602919165,0.545899112155979,0.538081499356088,0.3611072609800998,1.1282257487612009,-0.3536188400173711,-1.3452756874297753,-1.003101168088798,0.9351151085673608,-0.2547474112756139,-0.30352750648311544,0.11174207563772375,0.005085454656059784,0.0,0.0
41,sentyment,1.2274426766599704,0.48721427498050035,1.1520191649659572,-0.6762367047786738,-1.0068987445623614,-2.0246061450403667,1.1358527619676424,2.0084939101687453,-1.5121593296385023,1.2176888584498282,1.9419335681838281,0.9340009907646155,-0.19439057665635315,0.0,-1.0
42,wyrok,-1.5017398495365906,-1.0973461085875755,-1.2565055231958393,1.7141646076219788,-0.4149830434429584,1.4919492282169828,0.538544061186783,0.5437103117944538,-0.8314604792766068,0.3364580606596016,-0.36219324503746353,-0.710516839489168,1.1149893983383403,1.0,1.0
43,pedofil,-2.6407450253054137,-2.515830496343955,-2.7519947086557788,3.22507864470541,-1.6199542921503152,-0.30373862195698315,0.538544061186783,-0.194540621786189,-0.458696823126045,1.5523334652056102,-0.04432072287053583,0.11174207563772375,-1.9120414776910832,1.0,0.0
44,nienawiść,-1.973345793932817,-1.900651513538943,-2.311218948730744,2.255387546278731,-0.6686612010655602,-2.7728094159461856,1.8939753437279647,2.2897323610566094,-0.7990462483069927,-0.1766636696992644,1.4702131398080478,0.9340009907646155,1.205632328516938,1.0,-1.0
45,pasza,0.190339208757355,-0.8058757579550314,0.002853790875688149,-1.5557239800958949,-0.6898010475341098,0.6439855211903872,-1.4601427452722486,-0.9679463617278151,0.1085522188422015,0.26952913930844563,-1.2044656342820357,-0.710516839489168,-0.06431139940183006,-1.0,1.0
46,pasywność,-1.2999256544616746,-1.2360684109714655,-1.350957471751204,-0.8791953067749554,-2.275289532675369,0.09530312252612065,0.30880994550183666,1.410144757004258,-1.913037369793321,1.976216633762934,-1.0919231970553265,0.9340009907646155,-1.5518098289040811,-1.0,0.0
47,apatia,-1.569084821601816,-1.2378051534113226,-1.4296674288806746,-0.7664405278881326,-1.7679332174301663,-0.4783193851683405,0.9164332392318116,1.9264660286597852,-1.0259458650942908,2.1546937573660183,-1.0583999178814132,-0.2993873819257222,-0.39566315129857194,-1.0,-1.0
48,staż,0.03360379915226116,0.9230698295994344,0.5065975165042997,0.022842924319630333,-0.013325960540506096,2.065571735911444,0.2628631223648474,0.379654548776533,-1.447330867699274,1.9873714539881278,0.021528575506793966,-1.121646297052614,-0.28534347951882394,0.0,1.0
49,żargon,-0.16162587608912624,-0.289853913825827,-0.12308214053146405,-0.35300633863644326,-0.2247244252260066,0.18641086775887528,-0.19660510900504477,0.8723100990297514,-1.8038874083650285,1.8981328921865857,-0.4747356822641726,-0.2993873819257222,-0.3085743597766987,0.0,0.0
