,POLISHword,Ciepło_M,Kompetencja_M,Valence_M,arousal_M,dominance_M,origin_M,significance_M,concretness_M,imegability_M,ageOfAquisition_M,AUTOMATICITYmean,NumberofLetters,Kazojć2011frequency,cond_arousal,cond_origin
95,kolano,-0.28859740741902673,-0.09963409677428091,-0.15456612338325226,-0.9242972183296847,-0.3092838111002072,0.09530312252612065,-0.6790467519434316,-1.0265377056627867,1.0971862634154312,-1.7494933214514405,-1.0985081268930597,-0.2993873819257222,0.9050344837491664,0.0,1.0
96,rower,0.5977432384707516,0.6005367191814232,1.3881490363543691,-0.24776854500874568,0.5151702011732471,-0.17903807680601264,0.5615174727552771,-1.0265377056627867,1.291671649233116,-1.5040872764972004,-0.7967986143278397,-0.710516839489168,0.6752842824742834,1.0,-1.0
97,satysfakcja,1.6999178526864545,1.0009426886913528,1.9076347534088738,0.65426968608584,1.699001603412054,-0.30373862195698315,2.583177690782804,1.9030294910857966,-1.2690525973663969,0.39223216178556514,1.0643420098095973,1.7562599058915074,-0.16428792100102035,1.0,0.0
98,jogurt,-0.10956754824387135,-0.1011907237550615,0.9001473021516522,-1.3302144223222487,0.007813885928044518,0.12024323155631408,-0.1506582858680555,-1.0148194368757923,1.194428956324273,-1.2586812315429599,-0.20056314902038175,-0.2993873819257222,-0.8736222191550757,1.0,1.0
99,mydliny,-0.18522506760182228,-0.5935460724912651,-0.42021222869521546,-0.7993273383967929,-0.8084430430208672,-0.31620867647207984,-0.9087808676283778,-0.263893641137785,0.0880452563920376,0.7045671280909621,-1.0021286992680587,0.11174207563772375,-1.0756094917049461,-1.0,-1.0
100,uchwyt,-0.08040787932465746,0.22149268168178426,0.08156374800515906,-0.6987876605560385,0.18383546468658646,0.22000366767709004,-0.7939138097859048,-0.6867079108399511,-0.004897589551447513,-0.7232498607337084,-0.6124205788713166,-0.2993873819257222,0.509111164717888,-1.0,0.0
101,sesja,-0.7091271191836543,0.7936045870792916,-1.0518596346592162,1.218043580519956,-0.8800596657510606,1.092907483733879,1.0209857041251698,0.4734006990724877,0.3516589511143069,1.7419654090338867,-0.705806856570075,-0.710516839489168,-0.11495936769667713,-1.0,1.0
102,płaszcz,0.1989732728877849,0.3445119378385987,0.3649195936712524,-0.7664405278881326,0.02895373239659419,0.1950635586468966,-0.6330999288064423,-0.7921723299229,1.1620147253546596,-0.6451661191573594,-0.5411836106267508,0.11174207563772375,1.5011438067811003,0.0,-1.0
103,zwyczaj,0.5417964074785169,0.08653849012723594,0.41214556794893503,-1.2625615549901548,0.15579281120789507,-0.4284391671079525,0.6993579421662449,1.4342987396060234,-1.593194907062537,0.09105201570536162,0.22386551052077086,0.11174207563772375,1.083338559031022,0.0,0.0
104,biodro,0.2596656648634799,0.06630233937707414,0.01859578230158261,-1.1272558203259666,-0.14016503935180696,0.09530312252612065,-0.7479669866489155,-0.9093550177928433,0.8216653001737111,-0.5893920180313958,-0.7554931453456967,-0.2993873819257222,0.0648521859723114,0.0,1.0
105,truskawka,1.2383786117777411,0.7568435387689046,1.482600984909734,-0.6762367047786738,0.02895373239659419,0.045422904465732675,-0.6330999288064423,-1.038255974449781,1.3727072266571507,-1.8387318832529824,-0.25443984769274236,0.9340009907646155,-0.8395310219482691,1.0,-1.0
106,znak,0.2763383404256948,0.6553701599238069,1.0575672164105934,0.13559770320645317,0.49403035470469736,0.9183267205225216,1.1358527619676424,0.41480935513751627,-0.5397324005500799,-0.9686559056879489,-0.9087424215693003,-1.121646297052614,1.873867542311072,1.0,0.0
107,mądrość,1.5182074834054429,2.0693699382472297,1.7659568305758273,-0.06736089878982833,1.889260221629006,2.4147332623341597,2.8358852180362444,2.0553669853167227,-1.3500881747904316,-0.3105215124015774,0.9559899824796274,0.11174207563772375,0.7932171541370246,1.0,1.0
108,przecinek,-0.22384192644077872,0.07886270880821157,-0.0601141748278883,-1.1272558203259666,-0.45726273638005865,0.2948239947676725,-0.6330999288064423,0.004669947592714557,0.7568368382344829,-0.2547474112756139,-0.8865931121151075,0.9340009907646155,-0.3886871483924613,-1.0,-1.0
109,goryl,0.19516412694789145,-0.16641339424982324,-0.07585616625378205,0.09049579165172383,0.3249115829562962,-0.4284391671079525,-1.36824909899827,-1.1905934686807074,0.999943570506589,-0.845952883210829,-0.6782698772486462,-0.710516839489168,-0.16880711828861494,-1.0,0.0
110,fakt,0.9659251054070442,1.0929032008819846,0.33343561081946416,-0.5409309701144859,0.8111280517329491,1.9408711907604734,0.6993579421662449,0.7194843435993686,-2.0469941406371346,0.14682611683132513,0.017936795595303118,-1.121646297052614,1.8530011085278155,-1.0,1.0
111,moszna,-0.5042442178873869,-0.51380064879432,-0.532373917604711,0.4513110840895585,-0.2670041181631069,-0.17903807680601264,-0.7939138097859048,-0.8854302190193986,0.6172571905898212,1.7670068421924976,-0.7165821963045471,-0.2993873819257222,-1.5518098289040811,0.0,-1.0
112,stonoga,-0.3562425853172004,-0.27876150526647697,-0.3906959947716643,-0.3605233238955685,-0.4995424293171589,0.1950635586468966,-1.6209566262517106,-1.0499742432367754,0.6920083762952554,-0.4555341753290829,-1.5109641867292432,0.11174207563772375,-1.1022668431696347,0.0,0.0
113,gong,-0.06795995413114968,0.23118949363767582,0.14902942554470844,-0.4281761912276625,0.8111280517329491,0.07036301349592611,-0.31147216684751794,-1.0411257545608796,0.4684163340966917,0.6059949412030069,-0.04791250278202626,-1.121646297052614,0.0648521859723114,0.0,1.0
114,odwilż,-0.31762572647824394,-0.20283846560011762,-0.17030811480914673,-0.6311347932239445,-0.5841018151913595,0.31976410379786596,-0.12768487429956088,-0.18282235299919466,-0.19938297536913213,0.6041737460642276,-0.37656036468342646,-0.2993873819257222,-0.2910545744996902,1.0,-1.0
115,wycieczka,1.4510536512798498,0.9931180437346186,1.577052933465098,0.6091677745311107,0.3037717364877465,0.31976410379786596,0.21691629922785813,-0.12423100906422321,0.46510875950795666,-1.727183681001055,1.722834993582894,0.9340009907646155,0.3309092525447137,1.0,0.0
116,talon,0.15135894863907473,-0.3501126738374308,0.8214373450221812,-0.5183800143371212,0.02895373239659419,0.7188058482809697,-1.0695947486078399,-0.7452992547749229,-0.4100754766716235,1.0043813778170814,-0.9452588506694558,-0.710516839489168,-0.9293581945839938,1.0,1.0
117,noga,0.2597882580661428,-0.10395114226764535,0.1445317137087355,-1.037051997216508,0.07123342533369448,-0.0792776406852367,-0.3574189899845072,-1.1554386623197244,1.0161506859913956,-1.6267902989743204,-0.7542958853751998,-1.121646297052614,1.0321506847955457,-1.0,-1.0
118,stołek,-0.19362270198426096,-0.02469055916849639,-0.012888200550205613,-1.0821539087712373,-0.14016503935180696,0.4195245399186419,-0.8168872213543994,-0.8859184802188547,1.0323578014762032,-1.481777636046815,-1.4008162694435278,-0.2993873819257222,0.2594010381863431,-1.0,0.0
119,skalpel,-0.9060730992623299,-0.4302616674923562,-0.9574076861038516,1.2631454920746854,0.7477085123272991,1.192667919854655,-0.5412062825324637,-0.9796646305148093,0.6920083762952554,0.6376382067398061,-0.9662109001531517,0.11174207563772375,-0.16204297404035706,-1.0,1.0
120,młyn,0.28553283062544327,0.3046392259901259,0.25472565368999395,-0.38307427967293317,0.11351311827079477,-0.10421774971543124,-0.5641796941009584,-0.9327915553668321,1.0971862634154312,-0.5893920180313958,-1.304436841818527,-1.121646297052614,0.3265529452835696,0.0,-1.0
121,bokser,-0.34383002354753367,0.020247651462906212,-0.23327608051272317,0.7219225534179345,1.2550648275725016,0.09530312252612065,-1.1614883948818184,-0.6281165669049794,1.0161506859913956,-0.4555341753290829,0.0939628037218567,-0.2993873819257222,-0.11495936769667713,0.0,0.0
122,przepych,-0.23760400209459817,-0.4416250444520614,-0.29624404621629963,0.9925340227463105,1.2550648275725016,-0.029397422624848728,0.07907582981689083,1.39914393324504,-0.18317585988432472,1.1172954764230936,-0.020974153445846175,0.5228715332011696,-0.016468375469799172,0.0,1.0
123,drozd,0.2433117316281871,0.40626967197984265,0.3806615850971468,-0.8515818915373632,-0.22601870154041023,0.008267231828921235,-2.034478034484614,-0.74219032632123,-0.2592500754252577,0.40111048808725064,-0.13052344074631278,-0.710516839489168,-0.3818035455956306,1.0,-1.0
124,gaza,-0.4219175153154211,-0.10479780420708149,-0.28467850149523444,-0.6674924566200995,-0.4995424293171589,0.4195245399186419,-1.0695947486078399,-1.0499742432367754,0.8322495388576704,0.6376382067398061,-1.0613930678076555,-1.121646297052614,-1.0756094917049461,1.0,0.0
125,sukces,1.442659422264151,2.1587203269441124,2.065054667667815,2.3004894578334594,2.312057151000008,1.3173684650056243,2.0088424015704387,1.6217910401979323,-1.0745672115487122,-0.3551407933023484,0.9338406730254348,-0.2993873819257222,1.058267568843528,1.0,1.0
126,nos,-0.04100292132572497,0.33611768271260134,0.050079765153370835,-0.90174626255232,-0.013325960540506096,0.2948239947676725,0.10204924138538547,-0.9679463617278151,1.1296004943850446,-1.7829577821270188,1.397778911592985,-1.5327757546160599,1.670094802357793,-1.0,-1.0
127,skrzynia,0.1921168101959716,0.39929168896254513,0.23898366226410017,-0.022258987235099,-0.07674549994615606,0.24494377670728457,-0.47228604782697986,-1.1202838559587414,0.8378724156585184,-0.8682625236612144,-0.3873357044178986,0.5228715332011696,0.21472361384210958,-1.0,0.0
128,żabot,0.044773402061584415,-0.10667927518359648,-0.018263514695630773,-0.9794217768965776,0.0599260655947079,-0.018957376984297437,-1.231617756511963,-0.8278851490832632,-0.1120226699510262,1.7341829763186325,-0.5938630493286144,-0.710516839489168,-1.2994892743622124,-1.0,1.0
129,gąbka,0.2211139336634375,-0.10667927518359648,0.16027370513462927,-1.0821539087712373,-0.6052416616599092,-0.05433753165504327,-1.4141959221352594,-0.9913828993018037,0.9480146494634324,-1.515242096722393,-0.9476533706104496,-0.710516839489168,-0.3205911821559326,0.0,-1.0
130,tango,1.5182074834054429,1.4828328918886096,0.8056953535962875,0.6091677745311107,0.6631491264530985,-0.8524210206212497,-0.7249935750804208,-0.08907620270324018,0.8054581846889044,0.1802905775069036,1.6055035164741978,-0.710516839489168,-0.2444007096167825,0.0,0.0
131,ważka,0.204621316867634,0.4263559253170404,0.16027370513462927,-0.9919500856617787,-0.2881439646316575,-0.0792776406852367,-1.9196109766421408,-1.1320021247457357,0.9351151085673608,-0.4555341753290829,-0.35620694518497936,-0.710516839489168,-0.5740526908624841,0.0,1.0
132,nietoperz,-0.09433096448428273,-0.4004782045933971,-0.17030811480914673,-0.2928704565634745,-0.20358457875745692,0.07036301349592611,-0.839860632922894,-1.0148194368757923,1.356500111172344,-0.5224630966802389,-0.5052658115118438,0.9340009907646155,-0.05511285107014763,1.0,-1.0
133,pieprz,0.2928884227852468,0.19083249783962708,0.20749967941231195,-0.18011567767665168,-0.05560565347760638,-0.30373862195698315,-0.5182328709639691,-0.9093550177928433,0.9675293395369748,-1.057894467489491,-1.2308053536329673,-0.2993873819257222,0.27894109964410585,1.0,0.0
134,poddasze,0.46206704246067426,0.002663134259315167,0.7584693793186048,-0.7213386163334031,-0.6475213545970094,1.0180871566432976,-0.839860632922894,-0.7101444484139399,0.7892510692040969,0.48147072358710713,0.05146007476921656,0.5228715332011696,-0.08129054914289624,1.0,1.0
