,0,1,2,3,4,5
364,23,vector,attractive,0,"('23', 'vector', 'attractive', '0')",50.0
365,0,flow,attractive,2,"('0', 'flow', 'attractive', '2')",39.81
366,9,flow,attractive,1,"('9', 'flow', 'attractive', '1')",39.54
367,19,flow,attractive,1,"('19', 'flow', 'attractive', '1')",84.32
368,30,flow,attractive,2,"('30', 'flow', 'attractive', '2')",71.31
369,11,flow,attractive,3,"('11', 'flow', 'attractive', '3')",80.43
370,8,flow,attractive,0,"('8', 'flow', 'attractive', '0')",63.94
371,12,flow,attractive,4,"('12', 'flow', 'attractive', '4')",63.81
372,20,flow,attractive,2,"('20', 'flow', 'attractive', '2')",72.39
373,7,vector,attractive,4,"('7', 'vector', 'attractive', '4')",50.54
374,1,flow,attractive,3,"('1', 'flow', 'attractive', '3')",84.05
375,15,vector,attractive,2,"('15', 'vector', 'attractive', '2')",31.77
376,24,vector,attractive,1,"('24', 'vector', 'attractive', '1')",31.37
377,47,vector,attractive,4,"('47', 'vector', 'attractive', '4')",45.71
378,6,vector,attractive,3,"('6', 'vector', 'attractive', '3')",18.9
379,46,vector,attractive,3,"('46', 'vector', 'attractive', '3')",25.6
380,2,flow,attractive,4,"('2', 'flow', 'attractive', '4')",27.48
381,32,flow,attractive,4,"('32', 'flow', 'attractive', '4')",30.83
382,16,vector,attractive,3,"('16', 'vector', 'attractive', '3')",43.57
383,33,vector,attractive,0,"('33', 'vector', 'attractive', '0')",42.9
384,13,vector,attractive,0,"('13', 'vector', 'attractive', '0')",55.63
385,41,flow,attractive,3,"('41', 'flow', 'attractive', '3')",48.79
386,38,flow,attractive,0,"('38', 'flow', 'attractive', '0')",58.58
387,22,flow,attractive,4,"('22', 'flow', 'attractive', '4')",53.35
388,48,flow,attractive,0,"('48', 'flow', 'attractive', '0')",69.71
389,18,flow,attractive,0,"('18', 'flow', 'attractive', '0')",71.05
390,14,vector,attractive,1,"('14', 'vector', 'attractive', '1')",29.76
391,39,flow,attractive,1,"('39', 'flow', 'attractive', '1')",60.59
392,3,vector,attractive,0,"('3', 'vector', 'attractive', '0')",60.99
393,21,flow,attractive,3,"('21', 'flow', 'attractive', '3')",51.21
394,26,vector,attractive,3,"('26', 'vector', 'attractive', '3')",69.3
395,42,flow,attractive,4,"('42', 'flow', 'attractive', '4')",61.26
396,36,vector,attractive,3,"('36', 'vector', 'attractive', '3')",31.37
397,17,vector,attractive,4,"('17', 'vector', 'attractive', '4')",83.65
398,25,vector,attractive,2,"('25', 'vector', 'attractive', '2')",31.5
399,35,vector,attractive,2,"('35', 'vector', 'attractive', '2')",46.11
400,22,flow,trustworthy,4,"('22', 'flow', 'trustworthy', '4')",81.31
401,44,vector,trustworthy,1,"('44', 'vector', 'trustworthy', '1')",59.67
402,5,vector,trustworthy,2,"('5', 'vector', 'trustworthy', '2')",70.82
403,11,flow,trustworthy,3,"('11', 'flow', 'trustworthy', '3')",58.36
404,31,flow,trustworthy,3,"('31', 'flow', 'trustworthy', '3')",83.61
405,8,flow,trustworthy,0,"('8', 'flow', 'trustworthy', '0')",25.57
406,28,flow,trustworthy,0,"('28', 'flow', 'trustworthy', '0')",61.64
407,43,vector,trustworthy,0,"('43', 'vector', 'trustworthy', '0')",44.92
408,38,flow,trustworthy,0,"('38', 'flow', 'trustworthy', '0')",28.85
409,14,vector,trustworthy,1,"('14', 'vector', 'trustworthy', '1')",71.48
410,10,flow,trustworthy,2,"('10', 'flow', 'trustworthy', '2')",72.46
411,46,vector,trustworthy,3,"('46', 'vector', 'trustworthy', '3')",71.8
412,39,flow,trustworthy,1,"('39', 'flow', 'trustworthy', '1')",49.18
413,6,vector,trustworthy,3,"('6', 'vector', 'trustworthy', '3')",49.18
414,30,flow,trustworthy,2,"('30', 'flow', 'trustworthy', '2')",71.8
415,49,flow,trustworthy,1,"('49', 'flow', 'trustworthy', '1')",47.87
416,1,flow,trustworthy,3,"('1', 'flow', 'trustworthy', '3')",60.0
417,35,vector,trustworthy,2,"('35', 'vector', 'trustworthy', '2')",25.9
418,20,flow,trustworthy,2,"('20', 'flow', 'trustworthy', '2')",27.87
419,19,flow,trustworthy,1,"('19', 'flow', 'trustworthy', '1')",38.03
420,33,vector,trustworthy,0,"('33', 'vector', 'trustworthy', '0')",16.72
421,48,flow,trustworthy,0,"('48', 'flow', 'trustworthy', '0')",19.02
422,32,flow,trustworthy,4,"('32', 'flow', 'trustworthy', '4')",69.84
423,3,vector,trustworthy,0,"('3', 'vector', 'trustworthy', '0')",38.69
424,7,vector,trustworthy,4,"('7', 'vector', 'trustworthy', '4')",38.36
425,47,vector,trustworthy,4,"('47', 'vector', 'trustworthy', '4')",38.03
426,9,flow,trustworthy,1,"('9', 'flow', 'trustworthy', '1')",61.64
427,41,flow,trustworthy,3,"('41', 'flow', 'trustworthy', '3')",61.97
428,37,vector,trustworthy,4,"('37', 'vector', 'trustworthy', '4')",62.3
429,40,flow,trustworthy,2,"('40', 'flow', 'trustworthy', '2')",48.85
430,24,vector,trustworthy,1,"('24', 'vector', 'trustworthy', '1')",72.79
431,26,vector,trustworthy,3,"('26', 'vector', 'trustworthy', '3')",69.84
432,29,flow,trustworthy,1,"('29', 'flow', 'trustworthy', '1')",49.18
433,0,flow,trustworthy,2,"('0', 'flow', 'trustworthy', '2')",81.31
434,36,vector,trustworthy,3,"('36', 'vector', 'trustworthy', '3')",71.8
435,21,flow,trustworthy,3,"('21', 'flow', 'trustworthy', '3')",67.87
436,2,flow,trustworthy,4,"('2', 'flow', 'trustworthy', '4')",62.95
437,12,flow,trustworthy,4,"('12', 'flow', 'trustworthy', '4')",51.15
438,17,vector,trustworthy,4,"('17', 'vector', 'trustworthy', '4')",48.85
439,27,vector,trustworthy,4,"('27', 'vector', 'trustworthy', '4')",38.69
440,23,vector,trustworthy,0,"('23', 'vector', 'trustworthy', '0')",51.15
441,42,flow,trustworthy,4,"('42', 'flow', 'trustworthy', '4')",62.3
442,18,flow,trustworthy,0,"('18', 'flow', 'trustworthy', '0')",59.34
443,15,vector,trustworthy,2,"('15', 'vector', 'trustworthy', '2')",50.82
444,25,vector,trustworthy,2,"('25', 'vector', 'trustworthy', '2')",50.16
445,34,vector,trustworthy,1,"('34', 'vector', 'trustworthy', '1')",27.54
446,13,vector,trustworthy,0,"('13', 'vector', 'trustworthy', '0')",37.05
447,16,vector,trustworthy,3,"('16', 'vector', 'trustworthy', '3')",48.85
448,4,vector,trustworthy,1,"('4', 'vector', 'trustworthy', '1')",48.85
449,45,vector,trustworthy,2,"('45', 'vector', 'trustworthy', '2')",72.46
450,30,flow,attractive,2,"('30', 'flow', 'attractive', '2')",92.13
451,43,vector,attractive,0,"('43', 'vector', 'attractive', '0')",40.0
452,35,vector,attractive,2,"('35', 'vector', 'attractive', '2')",46.89
453,28,flow,attractive,0,"('28', 'flow', 'attractive', '0')",72.46
454,1,flow,attractive,3,"('1', 'flow', 'attractive', '3')",100.0
455,4,vector,attractive,1,"('4', 'vector', 'attractive', '1')",81.64
456,10,flow,attractive,2,"('10', 'flow', 'attractive', '2')",100.0
457,21,flow,attractive,3,"('21', 'flow', 'attractive', '3')",88.85
458,23,vector,attractive,0,"('23', 'vector', 'attractive', '0')",82.62
459,12,flow,attractive,4,"('12', 'flow', 'attractive', '4')",81.64
460,24,vector,attractive,1,"('24', 'vector', 'attractive', '1')",62.62
461,11,flow,attractive,3,"('11', 'flow', 'attractive', '3')",87.87
462,39,flow,attractive,1,"('39', 'flow', 'attractive', '1')",60.66
463,46,vector,attractive,3,"('46', 'vector', 'attractive', '3')",34.43
464,33,vector,attractive,0,"('33', 'vector', 'attractive', '0')",61.31
465,38,flow,attractive,0,"('38', 'flow', 'attractive', '0')",81.97
466,44,vector,attractive,1,"('44', 'vector', 'attractive', '1')",93.77
467,9,flow,attractive,1,"('9', 'flow', 'attractive', '1')",26.89
468,0,flow,attractive,2,"('0', 'flow', 'attractive', '2')",8.85
469,36,vector,attractive,3,"('36', 'vector', 'attractive', '3')",5.48
470,7,vector,attractive,4,"('7', 'vector', 'attractive', '4')",59.67
471,47,vector,attractive,4,"('47', 'vector', 'attractive', '4')",75.74
472,16,vector,attractive,3,"('16', 'vector', 'attractive', '3')",71.15
473,41,flow,attractive,3,"('41', 'flow', 'attractive', '3')",47.21
474,27,vector,attractive,4,"('27', 'vector', 'attractive', '4')",41.97
475,15,vector,attractive,2,"('15', 'vector', 'attractive', '2')",56.72
476,26,vector,attractive,3,"('26', 'vector', 'attractive', '3')",79.34
477,6,vector,attractive,3,"('6', 'vector', 'attractive', '3')",35.41
478,29,flow,attractive,1,"('29', 'flow', 'attractive', '1')",60.33
479,32,flow,attractive,4,"('32', 'flow', 'attractive', '4')",81.64
480,25,vector,attractive,2,"('25', 'vector', 'attractive', '2')",23.61
481,20,flow,attractive,2,"('20', 'flow', 'attractive', '2')",82.62
482,45,vector,attractive,2,"('45', 'vector', 'attractive', '2')",81.64
483,22,flow,attractive,4,"('22', 'flow', 'attractive', '4')",81.97
484,18,flow,attractive,0,"('18', 'flow', 'attractive', '0')",88.97
485,49,flow,attractive,1,"('49', 'flow', 'attractive', '1')",77.05
486,31,flow,attractive,3,"('31', 'flow', 'attractive', '3')",88.52
487,40,flow,attractive,2,"('40', 'flow', 'attractive', '2')",36.39
488,13,vector,attractive,0,"('13', 'vector', 'attractive', '0')",46.23
489,42,flow,attractive,4,"('42', 'flow', 'attractive', '4')",50.16
490,2,flow,attractive,4,"('2', 'flow', 'attractive', '4')",83.93
491,19,flow,attractive,1,"('19', 'flow', 'attractive', '1')",72.13
492,5,vector,attractive,2,"('5', 'vector', 'attractive', '2')",49.84
493,3,vector,attractive,0,"('3', 'vector', 'attractive', '0')",60.66
494,14,vector,attractive,1,"('14', 'vector', 'attractive', '1')",32.13
495,8,flow,attractive,0,"('8', 'flow', 'attractive', '0')",62.3
496,48,flow,attractive,0,"('48', 'flow', 'attractive', '0')",80.77
497,17,vector,attractive,4,"('17', 'vector', 'attractive', '4')",78.03
498,37,vector,attractive,4,"('37', 'vector', 'attractive', '4')",71.15
499,34,vector,attractive,1,"('34', 'vector', 'attractive', '1')",67.87
500,24,vector,attractive,0,"('24', 'vector', 'attractive', '0')",39.01
501,44,vector,attractive,0,"('44', 'vector', 'attractive', '0')",91.29
502,7,vector,attractive,3,"('7', 'vector', 'attractive', '3')",84.99
503,42,flow,attractive,3,"('42', 'flow', 'attractive', '3')",76.54
504,46,vector,attractive,2,"('46', 'vector', 'attractive', '2')",39.54
505,12,flow,attractive,3,"('12', 'flow', 'attractive', '3')",49.2
506,47,vector,attractive,3,"('47', 'vector', 'attractive', '3')",81.23
507,11,flow,attractive,2,"('11', 'flow', 'attractive', '2')",87.0
508,19,flow,attractive,0,"('19', 'flow', 'attractive', '0')",84.99
509,43,flow,attractive,4,"('43', 'flow', 'attractive', '4')",74.4
510,9,flow,attractive,0,"('9', 'flow', 'attractive', '0')",75.74
511,37,vector,attractive,3,"('37', 'vector', 'attractive', '3')",85.12
512,28,vector,attractive,4,"('28', 'vector', 'attractive', '4')",83.11
513,27,vector,attractive,3,"('27', 'vector', 'attractive', '3')",52.68
514,26,vector,attractive,2,"('26', 'vector', 'attractive', '2')",80.16
515,23,flow,attractive,4,"('23', 'flow', 'attractive', '4')",82.04
516,30,flow,attractive,1,"('30', 'flow', 'attractive', '1')",82.84
517,25,vector,attractive,1,"('25', 'vector', 'attractive', '1')",31.5
518,45,vector,attractive,1,"('45', 'vector', 'attractive', '1')",83.65
519,32,flow,attractive,3,"('32', 'flow', 'attractive', '3')",61.39
520,14,vector,attractive,0,"('14', 'vector', 'attractive', '0')",40.35
521,18,vector,attractive,4,"('18', 'vector', 'attractive', '4')",73.99
522,40,flow,attractive,1,"('40', 'flow', 'attractive', '1')",84.18
523,4,vector,attractive,0,"('4', 'vector', 'attractive', '0')",85.66
524,1,flow,attractive,2,"('1', 'flow', 'attractive', '2')",81.1
525,22,flow,attractive,3,"('22', 'flow', 'attractive', '3')",64.48
526,6,vector,attractive,2,"('6', 'vector', 'attractive', '2')",51.07
527,36,vector,attractive,2,"('36', 'vector', 'attractive', '2')",39.14
528,10,flow,attractive,1,"('10', 'flow', 'attractive', '1')",82.44
529,49,flow,attractive,0,"('49', 'flow', 'attractive', '0')",90.62
530,2,flow,attractive,3,"('2', 'flow', 'attractive', '3')",70.24
531,13,flow,attractive,4,"('13', 'flow', 'attractive', '4')",91.82
532,29,flow,attractive,0,"('29', 'flow', 'attractive', '0')",86.6
533,31,flow,attractive,2,"('31', 'flow', 'attractive', '2')",92.49
534,17,vector,attractive,3,"('17', 'vector', 'attractive', '3')",92.09
535,8,vector,attractive,4,"('8', 'vector', 'attractive', '4')",28.28
536,0,flow,attractive,1,"('0', 'flow', 'attractive', '1')",17.96
537,15,vector,attractive,1,"('15', 'vector', 'attractive', '1')",60.32
538,41,flow,attractive,2,"('41', 'flow', 'attractive', '2')",71.18
539,16,vector,attractive,2,"('16', 'vector', 'attractive', '2')",59.65
540,35,vector,attractive,1,"('35', 'vector', 'attractive', '1')",80.16
541,39,flow,attractive,0,"('39', 'flow', 'attractive', '0')",91.15
542,38,vector,attractive,4,"('38', 'vector', 'attractive', '4')",99.2
543,21,flow,attractive,2,"('21', 'flow', 'attractive', '2')",80.97
544,33,flow,attractive,4,"('33', 'flow', 'attractive', '4')",81.9
545,3,flow,attractive,4,"('3', 'flow', 'attractive', '4')",91.42
546,5,vector,attractive,1,"('5', 'vector', 'attractive', '1')",60.99
547,20,flow,attractive,1,"('20', 'flow', 'attractive', '1')",70.64
548,34,vector,attractive,0,"('34', 'vector', 'attractive', '0')",77.08
549,48,vector,attractive,4,"('48', 'vector', 'attractive', '4')",59.65
550,42,flow,trustworthy,3,"('42', 'flow', 'trustworthy', '3')",29.89
551,37,vector,trustworthy,3,"('37', 'vector', 'trustworthy', '3')",59.52
552,2,flow,trustworthy,3,"('2', 'flow', 'trustworthy', '3')",70.78
553,4,vector,trustworthy,0,"('4', 'vector', 'trustworthy', '0')",49.06
554,36,vector,trustworthy,2,"('36', 'vector', 'trustworthy', '2')",70.51
555,32,flow,trustworthy,3,"('32', 'flow', 'trustworthy', '3')",59.92
556,11,flow,trustworthy,2,"('11', 'flow', 'trustworthy', '2')",81.37
557,49,flow,trustworthy,0,"('49', 'flow', 'trustworthy', '0')",50.54
558,25,vector,trustworthy,1,"('25', 'vector', 'trustworthy', '1')",50.54
559,18,vector,trustworthy,4,"('18', 'vector', 'trustworthy', '4')",70.38
560,27,vector,trustworthy,3,"('27', 'vector', 'trustworthy', '3')",18.5
561,19,flow,trustworthy,0,"('19', 'flow', 'trustworthy', '0')",29.76
562,31,flow,trustworthy,2,"('31', 'flow', 'trustworthy', '2')",80.29
563,41,flow,trustworthy,2,"('41', 'flow', 'trustworthy', '2')",70.24
564,28,vector,trustworthy,4,"('28', 'vector', 'trustworthy', '4')",65.42
565,33,flow,trustworthy,4,"('33', 'flow', 'trustworthy', '4')",80.43
566,35,vector,trustworthy,1,"('35', 'vector', 'trustworthy', '1')",29.49
567,0,flow,trustworthy,1,"('0', 'flow', 'trustworthy', '1')",86.19
568,20,flow,trustworthy,1,"('20', 'flow', 'trustworthy', '1')",29.62
569,39,flow,trustworthy,0,"('39', 'flow', 'trustworthy', '0')",9.65
570,3,flow,trustworthy,4,"('3', 'flow', 'trustworthy', '4')",60.59
571,13,flow,trustworthy,4,"('13', 'flow', 'trustworthy', '4')",63.0
572,10,flow,trustworthy,1,"('10', 'flow', 'trustworthy', '1')",40.08
573,1,flow,trustworthy,2,"('1', 'flow', 'trustworthy', '2')",81.64
574,38,vector,trustworthy,4,"('38', 'vector', 'trustworthy', '4')",50.54
575,48,vector,trustworthy,4,"('48', 'vector', 'trustworthy', '4')",51.34
576,14,vector,trustworthy,0,"('14', 'vector', 'trustworthy', '0')",39.68
577,9,flow,trustworthy,0,"('9', 'flow', 'trustworthy', '0')",29.89
578,12,flow,trustworthy,3,"('12', 'flow', 'trustworthy', '3')",8.98
579,6,vector,trustworthy,2,"('6', 'vector', 'trustworthy', '2')",59.65
580,21,flow,trustworthy,2,"('21', 'flow', 'trustworthy', '2')",55.36
581,29,flow,trustworthy,0,"('29', 'flow', 'trustworthy', '0')",81.37
582,46,vector,trustworthy,2,"('46', 'vector', 'trustworthy', '2')",70.64
583,16,vector,trustworthy,2,"('16', 'vector', 'trustworthy', '2')",80.29
584,15,vector,trustworthy,1,"('15', 'vector', 'trustworthy', '1')",40.08
585,44,vector,trustworthy,0,"('44', 'vector', 'trustworthy', '0')",49.87
586,5,vector,trustworthy,1,"('5', 'vector', 'trustworthy', '1')",65.01
587,43,flow,trustworthy,4,"('43', 'flow', 'trustworthy', '4')",91.02
588,47,vector,trustworthy,3,"('47', 'vector', 'trustworthy', '3')",60.32
589,40,flow,trustworthy,1,"('40', 'flow', 'trustworthy', '1')",41.02
590,22,flow,trustworthy,3,"('22', 'flow', 'trustworthy', '3')",60.99
591,17,vector,trustworthy,3,"('17', 'vector', 'trustworthy', '3')",66.89
592,8,vector,trustworthy,4,"('8', 'vector', 'trustworthy', '4')",70.91
593,45,vector,trustworthy,1,"('45', 'vector', 'trustworthy', '1')",59.92
594,30,flow,trustworthy,1,"('30', 'flow', 'trustworthy', '1')",80.56
595,34,vector,trustworthy,0,"('34', 'vector', 'trustworthy', '0')",9.12
596,7,vector,trustworthy,3,"('7', 'vector', 'trustworthy', '3')",70.78
597,24,vector,trustworthy,0,"('24', 'vector', 'trustworthy', '0')",29.89
598,23,flow,trustworthy,4,"('23', 'flow', 'trustworthy', '4')",91.02
599,26,vector,trustworthy,2,"('26', 'vector', 'trustworthy', '2')",59.52
600,7,vector,attractive,1,"('7', 'vector', 'attractive', '1')",51.61
601,19,vector,attractive,3,"('19', 'vector', 'attractive', '3')",62.2
602,34,flow,attractive,3,"('34', 'flow', 'attractive', '3')",31.9
603,32,flow,attractive,1,"('32', 'flow', 'attractive', '1')",17.29
604,40,vector,attractive,4,"('40', 'vector', 'attractive', '4')",50.0
605,17,vector,attractive,1,"('17', 'vector', 'attractive', '1')",39.81
606,13,flow,attractive,2,"('13', 'flow', 'attractive', '2')",18.5
607,15,flow,attractive,4,"('15', 'flow', 'attractive', '4')",49.73
608,37,vector,attractive,1,"('37', 'vector', 'attractive', '1')",39.54
609,30,vector,attractive,4,"('30', 'vector', 'attractive', '4')",19.3
610,6,vector,attractive,0,"('6', 'vector', 'attractive', '0')",29.76
611,18,vector,attractive,2,"('18', 'vector', 'attractive', '2')",8.18
612,10,vector,attractive,4,"('10', 'vector', 'attractive', '4')",28.02
613,22,flow,attractive,1,"('22', 'flow', 'attractive', '1')",19.97
614,2,flow,attractive,1,"('2', 'flow', 'attractive', '1')",25.47
615,43,flow,attractive,2,"('43', 'flow', 'attractive', '2')",49.46
616,9,vector,attractive,3,"('9', 'vector', 'attractive', '3')",36.6
617,46,vector,attractive,0,"('46', 'vector', 'attractive', '0')",8.31
618,29,vector,attractive,3,"('29', 'vector', 'attractive', '3')",20.64
619,41,flow,attractive,0,"('41', 'flow', 'attractive', '0')",12.33
620,14,flow,attractive,3,"('14', 'flow', 'attractive', '3')",8.71
621,21,flow,attractive,0,"('21', 'flow', 'attractive', '0')",50.13
622,31,flow,attractive,0,"('31', 'flow', 'attractive', '0')",57.37
623,12,flow,attractive,1,"('12', 'flow', 'attractive', '1')",18.9
624,28,vector,attractive,2,"('28', 'vector', 'attractive', '2')",33.91
625,35,flow,attractive,4,"('35', 'flow', 'attractive', '4')",29.09
626,5,flow,attractive,4,"('5', 'flow', 'attractive', '4')",56.84
627,47,vector,attractive,1,"('47', 'vector', 'attractive', '1')",12.47
628,45,flow,attractive,4,"('45', 'flow', 'attractive', '4')",68.36
629,4,flow,attractive,3,"('4', 'flow', 'attractive', '3')",53.62
630,49,vector,attractive,3,"('49', 'vector', 'attractive', '3')",49.87
631,26,vector,attractive,0,"('26', 'vector', 'attractive', '0')",18.36
632,3,flow,attractive,2,"('3', 'flow', 'attractive', '2')",56.03
633,11,flow,attractive,0,"('11', 'flow', 'attractive', '0')",39.41
634,16,vector,attractive,0,"('16', 'vector', 'attractive', '0')",29.62
635,39,vector,attractive,3,"('39', 'vector', 'attractive', '3')",29.76
636,42,flow,attractive,1,"('42', 'flow', 'attractive', '1')",3.89
637,0,vector,attractive,4,"('0', 'vector', 'attractive', '4')",2.28
638,20,vector,attractive,4,"('20', 'vector', 'attractive', '4')",12.47
639,36,vector,attractive,0,"('36', 'vector', 'attractive', '0')",1.21
640,44,flow,attractive,3,"('44', 'flow', 'attractive', '3')",56.7
641,8,vector,attractive,2,"('8', 'vector', 'attractive', '2')",5.63
642,48,vector,attractive,2,"('48', 'vector', 'attractive', '2')",39.28
643,24,flow,attractive,3,"('24', 'flow', 'attractive', '3')",19.44
644,27,vector,attractive,1,"('27', 'vector', 'attractive', '1')",13.0
645,1,flow,attractive,0,"('1', 'flow', 'attractive', '0')",32.71
646,33,flow,attractive,2,"('33', 'flow', 'attractive', '2')",28.95
647,25,flow,attractive,4,"('25', 'flow', 'attractive', '4')",5.09
648,23,flow,attractive,2,"('23', 'flow', 'attractive', '2')",60.32
649,38,vector,attractive,2,"('38', 'vector', 'attractive', '2')",18.5
650,10,vector,trustworthy,4,"('10', 'vector', 'trustworthy', '4')",0.0
651,8,vector,trustworthy,2,"('8', 'vector', 'trustworthy', '2')",0.0
652,47,vector,trustworthy,1,"('47', 'vector', 'trustworthy', '1')",18.9
